fuel_x0_interval_,fuel_k_interval_,moisture_x0_interval_,moisture_k_interval_,igntions_x0_interval_,igntions_k_interval_,suppression_x0_interval_,suppression_k_interval_,cM_interval_,cL_interval_,cP_interval_,cD1_interval_,cD2_interval_,cDmax_interval_,sigma_log_,fuel_x0,fuel_k,moisture_x0,moisture_k,igntions_x0,igntions_k,suppression_x0,suppression_k,cM,cL,cP,cD1,cD2,cDmax,sigma
-0.32066158661252364,-8.407146071891589,-7.100785706473379,-4.228989266735021,1.77677688836434,-6.8710496992490455,-4.266953397910335,-9.290993026190193,-6.509586003286998,5.378187257596951,-3.3995258430990485,0.4677934704628023,-12.058214417363565,0.2616170849788078,-4.102438476959623,84.10290451819733,0.22321629739825652,0.1647555436777888,14.357952741655966,11.18879466122306,1.0363124902796994,1.3830480227222224,0.09224289718043102,14.868819662455321,9954.050289246452,323.1028655835949,6148.613676550183,0.057967090066995894,5650.337654773918,0.016532312546581295
-0.32066158661252364,-8.381479009696491,-7.119242081148598,-4.228989266735021,1.7758524648242342,-6.8696411017219665,-4.266953397910335,-9.290993026190193,-6.509586003286998,5.378187257596951,-3.3995258430990485,1.4126288013493609,-12.058214417363565,0.2616170849788078,-4.102438476959623,84.10290451819733,0.22901843525335944,0.16174507938247845,14.357952741655966,11.173916545749533,1.0377717501199895,1.3830480227222224,0.09224289718043102,14.868819662455321,9954.050289246452,323.1028655835949,8041.8024354319095,0.057967090066995894,5650.337654773918,0.016532312546581295
-0.32066158661252364,-8.381479009696491,-7.119242081148598,-4.232900749726545,1.7758524648242342,-6.8696411017219665,-4.266953397910335,-9.290993026190193,-6.514937684239827,5.378187257596951,-3.4256967740065507,1.4126288013493609,-12.058214417363565,0.2616170849788078,-4.102438476959623,84.10290451819733,0.22901843525335944,0.16174507938247845,14.302703230430721,11.173916545749533,1.0377717501199895,1.3830480227222224,0.09224289718043102,14.789576400296458,9954.050289246452,315.01957527878494,8041.8024354319095,0.057967090066995894,5650.337654773918,0.016532312546581295
-0.32066158661252364,-8.381479009696491,-7.119242081148598,-4.2144099667094475,1.7758524648242342,-6.867829327964183,-4.392230206599223,-9.290993026190193,-6.376775165517698,5.378187257596951,-3.4256967740065507,1.4126288013493609,-12.058214417363565,0.2616170849788078,-4.102438476959623,84.10290451819733,0.22901843525335944,0.16174507938247845,14.565743653759457,11.173916545749533,1.0396517054950207,1.2221881243045023,0.09224289718043102,16.977111466909946,9954.050289246452,315.01957527878494,8041.8024354319095,0.057967090066995894,5650.337654773918,0.016532312546581295
-0.32066158661252364,-8.381479009696491,-7.119242081148598,-4.2144099667094475,1.7758524648242342,-6.880195906373642,-4.433674080022651,-9.290993026190193,-6.376775165517698,5.378187257596951,-3.4256967740065507,1.4126288013493609,-12.058214417363565,1.0412462249368357,-4.102438476959623,84.10290451819733,0.22901843525335944,0.16174507938247845,14.565743653759457,11.173916545749533,1.026887063927158,1.1731532581268913,0.09224289718043102,16.977111466909946,9954.050289246452,315.01957527878494,8041.8024354319095,0.057967090066995894,7390.903944411962,0.016532312546581295
-0.32066158661252364,-8.381479009696491,-7.119242081148598,-4.2144099667094475,1.7758524648242342,-6.880195906373642,-4.433674080022651,-9.290993026190193,-6.385186961404938,5.378187257596951,-3.4256967740065507,1.4126288013493609,-12.058214417363565,0.7120667198977575,-4.102438476959623,84.10290451819733,0.22901843525335944,0.16174507938247845,14.565743653759457,11.173916545749533,1.026887063927158,1.1731532581268913,0.09224289718043102,16.835141836685303,9954.050289246452,315.01957527878494,8041.8024354319095,0.057967090066995894,6708.5766842498015,0.016532312546581295
-0.32066158661252364,-8.381479009696491,-7.128949911438665,-4.225598070020843,1.7758524648242342,-6.880195906373642,-4.4230147462069445,-9.294681059378064,-6.385186961404938,7.228062299475731,-3.4256967740065507,1.4126288013493609,-12.058214417363565,0.7120667198977575,-4.102438476959623,84.10290451819733,0.22901843525335944,0.1601837340986171,14.406023407758996,11.173916545749533,1.026887063927158,1.1855761257675106,0.0919033600762435,16.835141836685303,9992.746004578232,315.01957527878494,8041.8024354319095,0.057967090066995894,6708.5766842498015,0.016532312546581295
-0.32066158661252364,-8.381479009696491,-7.128949911438665,-4.2245661192122315,1.7758524648242342,-6.882489218954743,-4.4230147462069445,-9.294681059378064,-6.385186961404938,7.228062299475731,-3.4256967740065507,1.4126288013493609,-12.058214417363565,0.7120667198977575,-4.102438476959623,84.10290451819733,0.22901843525335944,0.1601837340986171,14.420682895591385,11.173916545749533,1.024537199178629,1.1855761257675106,0.0919033600762435,16.835141836685303,9992.746004578232,315.01957527878494,8041.8024354319095,0.057967090066995894,6708.5766842498015,0.016532312546581295
-0.32066158661252364,-8.381479009696491,-7.128949911438665,-4.2245661192122315,1.7758524648242342,-6.883412228482551,-4.365463401003096,-9.294681059378064,-6.385186961404938,7.228062299475731,-3.4256967740065507,1.4553484723246608,-12.058214417363565,0.7120667198977575,-4.102678695861572,84.10290451819733,0.22901843525335944,0.1601837340986171,14.420682895591385,11.173916545749533,1.0235929453952948,1.254927872755304,0.0919033600762435,16.835141836685303,9992.746004578232,315.01957527878494,8108.202045989476,0.057967090066995894,6708.5766842498015,0.016528341649576034
-0.32066158661252364,-8.395405223674482,-7.128949911438665,-4.243298467596214,1.7758524648242342,-6.892170374414164,-4.459359252164311,-9.294681059378064,-6.385186961404938,7.228062299475731,-3.4256967740065507,1.4553484723246608,-12.064403247826363,0.7120667198977575,-4.102678695861572,84.10290451819733,0.22585189597011168,0.1601837340986171,14.156852671012183,11.173916545749533,1.0146763686872349,1.1437445557968942,0.0919033600762435,16.835141836685303,9992.746004578232,315.01957527878494,8108.202045989476,0.05760945146472899,6708.5766842498015,0.016528341649576034
-0.32066158661252364,-8.395405223674482,-7.124217002037427,-4.211355248999401,1.7758524648242342,-6.889637878512993,-4.474730468855668,-9.294681059378064,-6.385186961404938,6.950382020671193,-3.4256967740065507,1.4553484723246608,-12.064403247826363,0.9580725324731727,-4.102678695861572,84.10290451819733,0.22585189597011168,0.1609430545969006,14.609654877490431,11.173916545749533,1.0172466717172757,1.126494771294404,0.0919033600762435,16.835141836685303,9990.426483951784,315.01957527878494,8108.202045989476,0.05760945146472899,7227.357280969873,0.016528341649576034
-0.32066158661252364,-8.395405223674482,-7.124217002037427,-4.211355248999401,1.7758524648242342,-6.882761472943655,-4.474730468855668,-9.294681059378064,-6.385186961404938,4.4758206385761525,-3.4256967740065507,-1.1194013180850269,-12.205010162659299,2.5487061301398386,-4.102678695861572,84.10290451819733,0.22585189597011168,0.1609430545969006,14.609654877490431,11.173916545749533,1.0242585884684157,1.126494771294404,0.0919033600762435,16.835141836685303,9887.471881831989,315.01957527878494,2461.2234978420565,0.050052901844735424,9274.865432076846,0.016528341649576034
-0.32066158661252364,-8.395405223674482,-7.124217002037427,-4.211355248999401,1.7758524648242342,-6.882761472943655,-4.474730468855668,-9.294681059378064,-6.385186961404938,4.578869637412668,-3.4256967740065507,-1.1194013180850269,-12.130740090430024,2.5487061301398386,-4.102678695861572,84.10290451819733,0.22585189597011168,0.1609430545969006,14.609654877490431,11.173916545749533,1.0242585884684157,1.126494771294404,0.0919033600762435,16.835141836685303,9898.378352085456,315.01957527878494,2461.2234978420565,0.05391184266806261,9274.865432076846,0.016528341649576034
-0.32066158661252364,-8.395405223674482,-7.124217002037427,-4.211355248999401,1.7754342061800512,-6.882761472943655,-4.461008046452839,-9.294681059378064,-6.385186961404938,6.49582731849652,-3.4256967740065507,-1.1194013180850269,-12.130740090430024,2.5487061301398386,-4.102678695861572,84.10290451819733,0.22585189597011168,0.1609430545969006,14.609654877490431,11.167181679505413,1.0242585884684157,1.1418818259585723,0.0919033600762435,16.835141836685303,9984.925501632117,315.01957527878494,2461.2234978420565,0.05391184266806261,9274.865432076846,0.016528341649576034
-0.32066158661252364,-8.395405223674482,-7.124217002037427,-4.211355248999401,1.7754342061800512,-6.882761472943655,-4.50312251908072,-9.294681059378064,-6.386645994677115,6.346910749885373,-3.4256967740065507,-0.5643213670517068,-12.130740090430024,2.5487061301398386,-4.102875114518553,84.10290451819733,0.22585189597011168,0.1609430545969006,14.609654877490431,11.167181679505413,1.0242585884684157,1.0953064378960966,0.0919033600762435,16.810637976948026,9982.509130468832,315.01957527878494,3625.481695647059,0.05391184266806261,9274.865432076846,0.016525095493720325
-0.32066158661252364,-8.395405223674482,-7.124217002037427,-4.211355248999401,1.7754342061800512,-6.882761472943655,-4.50312251908072,-9.317355985128698,-6.425435677492647,7.235887085072807,-3.4256967740065507,-0.5643213670517068,-12.130740090430024,-0.9180922796561037,-4.100503052517591,84.10290451819733,0.22585189597011168,0.1609430545969006,14.609654877490431,11.167181679505413,1.0242585884684157,1.0953064378960966,0.08984309192172012,16.172078043164674,9992.802503349787,315.01957527878494,3625.481695647059,0.05391184266806261,2853.4676488097493,0.01656434057228142
-0.32066158661252364,-8.395405223674482,-7.124217002037427,-4.213642129537983,1.7754342061800512,-6.882761472943655,-4.50312251908072,-9.317355985128698,-6.425435677492647,7.235887085072807,-3.4256967740065507,-2.904084165310277,-12.130740090430024,-0.9180922796561037,-4.0987719538337135,84.10290451819733,0.22585189597011168,0.1609430545969006,14.576768977126887,11.167181679505413,1.0242585884684157,1.0953064378960966,0.08984309192172012,16.172078043164674,9992.802503349787,315.01957527878494,519.5203709804623,0.05391184266806261,2853.4676488097493,0.01659303991397476
-0.32066158661252364,-8.395405223674482,-7.121578257201396,-4.213642129537983,1.7754342061800512,-6.882761472943655,-4.50312251908072,-9.255018017052375,-6.425435677492647,7.235887085072807,-3.4256967740065507,-1.1182890254100577,-12.130740090430024,1.8516918011248809,-4.0987719538337135,84.10290451819733,0.22585189597011168,0.16136795995807476,14.576768977126887,11.167181679505413,1.0242585884684157,1.0953064378960966,0.09562142586892,16.172078043164674,9992.802503349787,315.01957527878494,2463.287896696751,0.05391184266806261,8643.256174805834,0.01659303991397476
-0.32066158661252364,-8.395405223674482,-7.121578257201396,-4.213642129537983,1.7754342061800512,-6.882761472943655,-4.50312251908072,-9.255018017052375,-6.425435677492647,4.692297334373119,-3.4256967740065507,-1.1182890254100577,-12.130740090430024,1.8516918011248809,-4.0987719538337135,84.10290451819733,0.22585189597011168,0.16136795995807476,14.576768977126887,11.167181679505413,1.0242585884684157,1.0953064378960966,0.09562142586892,16.172078043164674,9909.176398398453,315.01957527878494,2463.287896696751,0.05391184266806261,8643.256174805834,0.01659303991397476
-0.32066158661252364,-8.395405223674482,-7.121578257201396,-4.213642129537983,1.7754342061800512,-6.882761472943655,-4.355162170264291,-9.255018017052375,-6.425435677492647,4.692297334373119,-3.4256967740065507,-1.1182890254100577,-12.22319354713502,0.7185683795111795,-4.100919043068054,84.10290451819733,0.22585189597011168,0.16136795995807476,14.576768977126887,11.167181679505413,1.0242585884684157,1.2677572532849215,0.09562142586892,16.172078043164674,9909.176398398453,315.01957527878494,2463.287896696751,0.04915099982527202,6722.91686609081,0.01655745139614413
-0.32066158661252364,-8.44682998876264,-7.121578257201396,-4.2600773093699775,1.7749945238871594,-6.885777641990562,-4.355162170264291,-9.255018017052375,-6.4418181899379,4.692297334373119,-3.4256967740065507,-0.5094069346375322,-12.22319354713502,0.7185683795111795,-4.100919043068054,84.10290451819733,0.21453352345552879,0.16136795995807476,13.924578756013702,11.160099688885225,1.0211770557259288,1.2677572532849215,0.09562142586892,15.909715233056282,9909.176398398453,315.01957527878494,3753.3256418435285,0.04915099982527202,6722.91686609081,0.01655745139614413
-0.32066158661252364,-8.445525179510533,-7.121578257201396,-4.2600773093699775,1.7749945238871594,-6.885777641990562,-4.383673313161076,-9.356514635050518,-6.4418181899379,4.692297334373119,-3.4256967740065507,-0.5094069346375322,-12.055741860016244,0.041978662823667134,-4.100919043068054,84.10290451819733,0.2148135713148484,0.16136795995807476,13.924578756013702,11.160099688885225,1.0211770557259288,1.232561674284314,0.08639324811450509,15.909715233056282,9909.176398398453,315.01957527878494,3753.3256418435285,0.058110593525718554,5104.931248286797,0.01655745139614413
-0.3233335329024188,-8.445525179510533,-7.121578257201396,-4.2600773093699775,1.7749956080144096,-6.87862848032551,-4.422875980661112,-9.360066524997825,-6.4418181899379,4.692297334373119,-3.4256967740065507,-0.5094069346375322,-12.055741860016244,-0.057171309995466116,-4.100919043068054,83.97271117161006,0.2148135713148484,0.16136795995807476,13.924578756013702,11.160117153711484,1.0284962388253078,1.1857387034224123,0.08608695949534004,15.909715233056282,9909.176398398453,315.01957527878494,3753.3256418435285,0.058110593525718554,4857.110643078682,0.01655745139614413
-0.3233335329024188,-8.445525179510533,-7.121578257201396,-4.254215652196496,1.7749956080144096,-6.87862848032551,-4.509335649593485,-9.360066524997825,-6.4418181899379,8.979633792920431,-3.4833979740300336,-0.5094069346375322,-12.055741860016244,2.6902105238937075,-4.0989975745700935,83.97271117161006,0.2148135713148484,0.16136795995807476,14.005293064139837,11.160117153711484,1.0284962388253078,1.0885961057504452,0.08608695949534004,15.909715233056282,9998.740668986844,297.8831797958804,3753.3256418435285,0.058110593525718554,9364.465120283092,0.016589296602390825
-0.3226225633845364,-8.445525179510533,-7.121578257201396,-4.254215652196496,1.7749956080144096,-6.8690143430790584,-4.396823629024161,-9.362412038639532,-6.41707576846349,8.979633792920431,-3.4833979740300336,-0.5094069346375322,-12.055741860016244,2.6902105238937075,-4.0989975745700935,84.00734847161625,0.2148135713148484,0.16136795995807476,14.005293064139837,11.160117153711484,1.0384217107735552,1.2166551187501768,0.08588529529478976,16.30762044177886,9998.740668986844,297.8831797958804,3753.3256418435285,0.058110593525718554,9364.465120283092,0.016589296602390825
-0.3226225633845364,-8.408121470570745,-7.121578257201396,-4.254215652196496,1.7749956080144096,-6.8690143430790584,-4.552895701035941,-9.362412038639532,-6.41707576846349,6.459602233825808,-3.392599641073807,-0.5094069346375322,-11.917264369950628,-0.511031790561252,-4.0989975745700935,84.00734847161625,0.22299872719507383,0.16136795995807476,14.005293064139837,11.160117153711484,1.0384217107735552,1.042678579588478,0.08588529529478976,16.30762044177886,9984.370284472008,325.2754639413969,3753.3256418435285,0.06674134372517358,3749.5168090275592,0.016589296602390825
-0.3226225633845364,-8.408121470570745,-7.120697105930763,-4.254215652196496,1.7749956080144096,-6.8690143430790584,-4.565737544244773,-9.362412038639532,-6.41707576846349,6.459602233825808,-3.392599641073807,-0.5094069346375322,-11.917264369950628,-1.1173849453676288,-4.0989975745700935,84.00734847161625,0.22299872719507383,0.16151009732883018,14.005293064139837,11.160117153711484,1.0384217107735552,1.0295112428228008,0.08588529529478976,16.30762044177886,9984.370284472008,325.2754639413969,3753.3256418435285,0.06674134372517358,2464.9667144905584,0.016589296602390825
-0.3240911991014099,-8.408121470570745,-7.120697105930763,-4.254215652196496,1.7749956080144096,-6.8690143430790584,-4.565737544244773,-9.3438500499851,-6.41707576846349,6.459602233825808,-3.446864111665652,-2.172925336279347,-11.917264369950628,-1.1173849453676288,-4.0989975745700935,83.9358032280412,0.22299872719507383,0.16151009732883018,14.005293064139837,11.160117153711484,1.0384217107735552,1.0295112428228008,0.08749424413688942,16.30762044177886,9984.370284472008,308.62515982473604,1022.0828691714587,0.06674134372517358,2464.9667144905584,0.016589296602390825
-0.3240911991014099,-8.408121470570745,-7.120697105930763,-4.254215652196496,1.7749956080144096,-6.8690143430790584,-4.565737544244773,-9.3438500499851,-6.41707576846349,6.459602233825808,-3.446864111665652,-1.0316026291292588,-11.917264369950628,0.8040699365224255,-4.0989975745700935,83.9358032280412,0.22299872719507383,0.16151009732883018,14.005293064139837,11.160117153711484,1.0384217107735552,1.0295112428228008,0.08749424413688942,16.30762044177886,9984.370284472008,308.62515982473604,2627.7351907375833,0.06674134372517358,6908.444062009506,0.016589296602390825
-0.32423782820802155,-8.408121470570745,-7.120697105930763,-4.236976970803991,1.7749956080144096,-6.8690143430790584,-4.565737544244773,-9.3438500499851,-6.41707576846349,6.459602233825808,-3.430344412596924,-1.0316026291292588,-11.84104709592014,0.8040699365224255,-4.0989975745700935,83.928661051216,0.22299872719507383,0.16151009732883018,14.245349740080512,11.160117153711484,1.0384217107735552,1.0295112428228008,0.08749424413688942,16.30762044177886,9984.370284472008,313.60468341572135,2627.7351907375833,0.07202702186660277,6908.444062009506,0.016589296602390825
-0.32312883699965056,-8.408121470570745,-7.120697105930763,-4.236976970803991,1.7749956080144096,-6.8718678422596025,-4.456919662302182,-9.3438500499851,-6.41707576846349,6.459602233825808,-3.430344412596924,-1.0316026291292588,-11.830135769819606,0.8040699365224255,-4.0989975745700935,83.98268322502773,0.22299872719507383,0.16151009732883018,14.245349740080512,11.160117153711484,1.0354658627590603,1.1465062000988198,0.08749424413688942,16.30762044177886,9984.370284472008,313.60468341572135,2627.7351907375833,0.07281722973536159,6908.444062009506,0.016589296602390825
-0.32492864039142727,-8.408121470570745,-7.120697105930763,-4.236976970803991,1.7749956080144096,-6.872212578060173,-4.507191461959114,-9.3438500499851,-6.395355923094973,6.459602233825808,-3.430344412596924,-1.0316026291292588,-11.85105730622012,0.8040699365224255,-4.0989975745700935,83.89501445341672,0.22299872719507383,0.16151009732883018,14.245349740080512,11.160117153711484,1.0351093315588193,1.0909072735032743,0.08749424413688942,16.66509727758366,9984.370284472008,313.60468341572135,2627.7351907375833,0.07130961804403704,6908.444062009506,0.016589296602390825
-0.32492864039142727,-8.408121470570745,-7.120697105930763,-4.236976970803991,1.7749956080144096,-6.872212578060173,-4.525979296891899,-9.311671209607793,-6.395355923094973,6.459602233825808,-3.430344412596924,-1.020407525770949,-11.85105730622012,0.8040699365224255,-4.0989975745700935,83.89501445341672,0.22299872719507383,0.16151009732883018,14.245349740080512,11.160117153711484,1.0351093315588193,1.0708202474714201,0.09035523792184796,16.66509727758366,9984.370284472008,313.60468341572135,2649.480270552271,0.07130961804403704,6908.444062009506,0.016589296602390825
-0.32492864039142727,-8.408121470570745,-7.120697105930763,-4.220918595133221,1.7746188198442125,-6.872212578060173,-4.525979296891899,-9.311671209607793,-6.395355923094973,6.459602233825808,-3.4160821692567644,-1.020407525770949,-11.85105730622012,0.8040699365224255,-4.0989975745700935,83.89501445341672,0.22299872719507383,0.16151009732883018,14.472616083347598,11.154046447680436,1.0351093315588193,1.0708202474714201,0.09035523792184796,16.66509727758366,9984.370284472008,317.9662013632302,2649.480270552271,0.07130961804403704,6908.444062009506,0.016589296602390825
-0.32426486063370125,-8.408121470570745,-7.120697105930763,-4.220918595133221,1.7746188198442125,-6.874512527360883,-4.4749553073268435,-9.311671209607793,-6.474930866654495,6.459602233825808,-3.4160821692567644,-0.44577407956983606,-11.85105730622012,-0.7282983733411947,-4.097002161536966,83.92734434353942,0.22299872719507383,0.16151009732883018,14.472616083347598,11.154046447680436,1.03273382402451,1.126244372627484,0.09035523792184796,15.392326205224139,9984.370284472008,317.9662013632302,3903.6598499368374,0.07130961804403704,3255.6824869012707,0.016622432149598458
-0.3239953607741195,-8.408121470570745,-7.120697105930763,-4.220918595133221,1.7748213605880196,-6.874512527360883,-4.439473871349508,-9.311671209607793,-6.496925073276564,6.459602233825808,-3.4160821692567644,-0.44577407956983606,-11.893098514134932,-0.7282983733411947,-4.097002161536966,83.94047152090225,0.22299872719507383,0.16151009732883018,14.472616083347598,11.157309929610115,1.03273382402451,1.1664480428946413,0.09035523792184796,15.057984249233812,9984.370284472008,317.9662013632302,3903.6598499368374,0.06837384027915899,3255.6824869012707,0.016622432149598458
-0.3239953607741195,-8.408121470570745,-7.120697105930763,-4.220918595133221,1.7748213605880196,-6.872717591287683,-4.439473871349508,-9.311671209607793,-6.496925073276564,6.459602233825808,-3.4160821692567644,-0.44577407956983606,-11.893098514134932,-0.7282983733411947,-4.097002161536966,83.94047152090225,0.22299872719507383,0.16151009732883018,14.472616083347598,11.157309929610115,1.0345872603161848,1.1664480428946413,0.09035523792184796,15.057984249233812,9984.370284472008,317.9662013632302,3903.6598499368374,0.06837384027915899,3255.6824869012707,0.016622432149598458
-0.3239953607741195,-8.408121470570745,-7.120697105930763,-4.229187410523449,1.7748213605880196,-6.872717591287683,-4.439473871349508,-9.311671209607793,-6.46875971719375,6.459602233825808,-3.469715262754056,2.142755862851121,-11.893098514134932,1.0717072707122477,-4.097002161536966,83.94047152090225,0.22299872719507383,0.16151009732883018,14.355148919819959,11.157309929610115,1.0345872603161848,1.1664480428946413,0.09035523792184796,15.487460680573879,9984.370284472008,301.863160829051,8949.898967635878,0.06837384027915899,7449.214559042631,0.016622432149598458
-0.3239953607741195,-8.408121470570745,-7.114078869628521,-4.235020714349902,1.7748213605880196,-6.872717591287683,-4.537395136358577,-9.311671209607793,-6.451057890651944,7.669189211214231,-3.4140967834563174,-0.40598825071492683,-11.893098514134932,1.0717072707122477,-4.098629763221582,83.94047152090225,0.22299872719507383,0.16258168248110313,14.272846434607507,11.157309929610115,1.0345872603161848,1.0587941403868064,0.09035523792184796,15.763621921281569,9995.332216781364,318.57798268576045,3998.74452345173,0.06837384027915899,7449.214559042631,0.016595399456225658
-0.3239953607741195,-8.408121470570745,-7.114078869628521,-4.235020714349902,1.7748213605880196,-6.86420014587932,-4.605329382607869,-9.311671209607793,-6.470577075469754,7.669189211214231,-3.4140967834563174,0.27734768141205923,-11.893098514134932,-0.22925813882468304,-4.098629763221582,83.94047152090225,0.22299872719507383,0.16258168248110313,14.272846434607507,11.157309929610115,1.0434277016416587,0.9899429622590381,0.09035523792184796,15.459383449044154,9995.332216781364,318.57798268576045,5688.9585311594,0.06837384027915899,4429.351871465197,0.016595399456225658
-0.321308999887647,-8.408121470570745,-7.114078869628521,-4.236946656130125,1.774252876712681,-6.86420014587932,-4.605329382607869,-9.311671209607793,-6.470577075469754,7.669189211214231,-3.4140967834563174,1.108788890350215,-12.050860472505702,-0.22925813882468304,-4.098629763221582,84.07135354294527,0.22299872719507383,0.16258168248110313,14.24577543772413,11.148148918959714,1.0434277016416587,0.9899429622590381,0.09035523792184796,15.459383449044154,9995.332216781364,318.57798268576045,7519.032542247916,0.05839494564657093,4429.351871465197,0.016595399456225658
-0.321308999887647,-8.408121470570745,-7.114078869628521,-4.252583103534173,1.774252876712681,-6.867192016147428,-4.605329382607869,-9.303795032768974,-6.470577075469754,8.233261530046248,-3.4140967834563174,-2.500594068531014,-12.050860472505702,-0.22925813882468304,-4.098629763221582,84.07135354294527,0.22299872719507383,0.16258168248110313,14.027855060963468,11.148148918959714,1.0403138094796445,0.9899429622590381,0.09106963661611296,15.459383449044154,9997.344021308552,318.57798268576045,758.1654410153535,0.05839494564657093,4429.351871465197,0.016595399456225658
-0.32264939058171394,-8.410157854170865,-7.114078869628521,-4.252583103534173,1.774252876712681,-6.867192016147428,-4.628500660560217,-9.303795032768974,-6.470577075469754,8.233261530046248,-3.4140967834563174,-2.500594068531014,-12.050860472505702,-0.22925813882468304,-4.098629763221582,84.0060414218387,0.2225451792598907,0.16258168248110313,14.027855060963468,11.148148918959714,1.0403138094796445,0.9674878054597343,0.09106963661611296,15.459383449044154,9997.344021308552,318.57798268576045,758.1654410153535,0.05839494564657093,4429.351871465197,0.016595399456225658
-0.32264939058171394,-8.410157854170865,-7.119659171013642,-4.267887054018915,1.774252876712681,-6.867192016147428,-4.520157808866348,-9.303795032768974,-6.470577075469754,8.233261530046248,-3.4140967834563174,-2.500594068531014,-12.050860472505702,-0.22925813882468304,-4.098316878020005,84.0060414218387,0.2225451792598907,0.16167768574041563,13.81775168525497,11.148148918959714,1.0403138094796445,1.0770048611041754,0.09106963661611296,15.459383449044154,9997.344021308552,318.57798268576045,758.1654410153535,0.05839494564657093,4429.351871465197,0.01660059272353565
-0.32264939058171394,-8.410157854170865,-7.119659171013642,-4.23010476447972,1.774252876712681,-6.867192016147428,-4.569737529603558,-9.303795032768974,-6.470577075469754,8.233261530046248,-3.4140967834563174,-2.500594068531014,-12.050860472505702,-0.22925813882468304,-4.098316878020005,84.0060414218387,0.2225451792598907,0.16167768574041563,14.342174987474348,11.148148918959714,1.0403138094796445,1.025443581714034,0.09106963661611296,15.459383449044154,9997.344021308552,318.57798268576045,758.1654410153535,0.05839494564657093,4429.351871465197,0.01660059272353565
-0.32264939058171394,-8.410157854170865,-7.117523895043521,-4.23010476447972,1.774252876712681,-6.867192016147428,-4.782307721985199,-9.303795032768974,-6.470577075469754,8.307996022162515,-3.4140967834563174,-2.2209492154777917,-12.050860472505702,0.9200418967218917,-4.098316878020005,84.0060414218387,0.2225451792598907,0.16202300108510853,14.342174987474348,11.148148918959714,1.0403138094796445,0.8307060374321731,0.09106963661611296,15.459383449044154,9997.535231612597,318.57798268576045,978.8495325974889,0.05839494564657093,7150.506423699469,0.01660059272353565
-0.32264939058171394,-8.410157854170865,-7.117523895043521,-4.23010476447972,1.774252876712681,-6.867192016147428,-4.648017355714078,-9.303795032768974,-6.470577075469754,8.307996022162515,-3.4140967834563174,0.3040877941509348,-12.050860472505702,-0.08041594215907266,-4.098316878020005,84.0060414218387,0.2225451792598907,0.16202300108510853,14.342174987474348,11.148148918959714,1.0403138094796445,0.9489661548572673,0.09106963661611296,15.459383449044154,9997.535231612597,318.57798268576045,5754.41506678942,0.05839494564657093,4799.068413688919,0.01660059272353565
-0.3207288622652924,-8.410157854170865,-7.117523895043521,-4.23010476447972,1.7726775892177413,-6.867192016147428,-4.771711213846568,-9.303795032768974,-6.470577075469754,8.307996022162515,-3.4140967834563174,-1.3149931236544217,-12.050860472505702,-0.08041594215907266,-4.097203499189693,84.09962576181567,0.2225451792598907,0.16202300108510853,14.342174987474348,11.122744132697411,1.0403138094796445,0.8394811352805214,0.09106963661611296,15.459383449044154,9997.535231612597,318.57798268576045,2116.525133472662,0.05839494564657093,4799.068413688919,0.016619085765014762
-0.3207288622652924,-8.410157854170865,-7.117523895043521,-4.23010476447972,1.7726775892177413,-6.867192016147428,-4.771711213846568,-9.303795032768974,-6.432088496803091,3.8989830100747156,-3.4140967834563174,-1.3149931236544217,-12.050860472505702,-0.4398624918604499,-4.100235266474042,84.09962576181567,0.2225451792598907,0.16202300108510853,14.342174987474348,11.122744132697411,1.0403138094796445,0.8394811352805214,0.09106963661611296,16.065017495566682,9801.39907539983,318.57798268576045,2116.525133472662,0.05839494564657093,3917.737351782567,0.016568776865469467
